Alfa romeo,Bilmerke,,,,,,
Brera,,,,,,,
3.0 TDV8 Disco3,200kW,272hk,228kW,310hk,640Nm,735Nm,
4.4 V8,211kW,285hk,222kW,300hk,440Nm,460Nm,
4.4 V8,221kW,299hk,233kW,315hk,Nm,+28Nm,
 , ,, ,, , ,
Evoque,Ytelse,,Trimming,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,tuning,
2.2 TD4,110kW,150hk,154kW,210hk,400Nm,460Nm,
2.2 SD4,140kW,190hk,165kW,225hk,420Nm,480Nm,
 , ,, ,, , ,
Freelander,Ytelse,,Trimming,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,tuning,
2.0 TD4,82kW,112hk,103kW,140hk,260Nm,330Nm,
2.2 TD4,118kW,160hk,140kW,190hk,Nm,+80Nm,
2.2 ED4 (2006-..),110kW,150hk,140kW,190hk,380Nm,460Nm,
2.2 TD4 (2006-..),110kW,150hk,141kW,192hk,420Nm,485Nm,
2.2 SD4,140kW,190hk,165kW,225hk,420Nm,480Nm,
 , ,, ,, , ,
RangeRover,Ytelse,,Trimming,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,tuning,
2.5 DSE,102kW,138hk,120kW,163hk,268Nm,320Nm,
3.0 TD6,130kW,177hk,150kW,204hk,390Nm,440Nm,
"2,7 TDV6",140kW,190hk,160kW,218hk,440Nm,500Nm,
3.0 TDV6,155kW,211hk,215kW,292hk,520Nm,660Nm,
3.0 SDV6,180kW,245hk,215kW,292hk,600Nm,670Nm,
"3,6 TDV8",200kW,272hk,228kW,310hk,640Nm,735Nm,
4.4 V8,211kW,285hk,222kW,300hk,440Nm,460Nm,
4.4 V8,221kW,299hk,233kW,315hk,Nm,+28Nm,
,,,,,,,
,,,,,,,
Mercedes,bilmerke,,,,,,
A-klasse,Original ytelse,,tuning,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,tuning,
160 CDI W168,44kW,60hk,66kW,90hk,160Nm,200Nm,
160 CDI W168,55kW,75hk,66kW,90hk,160Nm,200Nm,
160 CDI W169,60kW,82hk,81kW,110hk,180Nm,230Nm,
170 CDI W168,66kW,90hk,85kW,115hk,180Nm,240Nm,
170 CDI W168,70kW,95hk,88kW,120hk,180Nm,245Nm,
180 CDI W169,80kW,109hk,103kW,140hk,250Nm,320Nm,
200 CDI W169,103kW,140hk,125kW,170hk,300Nm,370Nm,
200 T,142kW,193hk,175kW,238hk,280Nm,351Nm,
 , ,, ,, , ,
B-klasse,Original ytelse,,tuning,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,tuning,
180 CDI W245,80kW,109hk,103kW,140hk,250Nm,320Nm,
200 CDI W245,103kW,140hk,125kW,170hk,300Nm,370Nm,
200T W245,142kW,193hk,175kW,238hk,280Nm,351Nm,
 , ,, ,, , ,
C-klasse,Original ytelse,,tuning,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,tuning,
200 K 1.8L W203 (04-07),105kW,143hk,120kW,163hk,220Nm,250Nm,
200 K 1.8L W203 (04-07)*,105kW,143hk,142kW,193hk,220Nm,285Nm,
200 K 1.8L W204 (08- ),115kW,156hk, , ,230Nm, ,
200 K 1.8L W203 (04-07 ),120kW,163hk,134kW,183hk,240Nm,270Nm,
200 K 1.8L W203 (04-07)*,120kW,163hk,149kW,210hk,240Nm,310Nm,
200 K 1.8L W204 (08- ),135kW,184hk, , ,250Nm, ,
200 2.0L (97-04),100kW,136hk,112kW,152hk,195Nm,215Nm,
200 K 2.0L (97-04),120kW,163hk,134kW,183hk,230Nm,265Nm,
200 K 2.0L * (97-04),120kW,163hk,149kW,210hk,220Nm,300Nm,
230 K (96-00),142kW,193hk,156kW,212hk,280Nm,315Nm,
230 K (96-00)*,142kW,193hk,169kW,230hk,280Nm,340Nm,
230 K (00-04),144kW,197hk,159kW,217hk,280Nm,315Nm,
230 K (00-04)*,144kW,197hk,173kW,235hk,280Nm,340Nm,
320,159kW,217hk,173kW,235hk,245Nm,258Nm,
200 CDI W202,75kW,102hk,110kW,150hk,235Nm,345Nm,
200 CDI W203 2001-03,85kW,115hk,107kW,145hk,250Nm,355Nm,
200 CDI W203 2004->07,90kW,122hk,121kW,165hk,270Nm,370Nm,
200 CDI W204,100kW,136hk,120kW,170hk,270Nm,340Nm,
220 CDI W202,92kW,125hk,129kW,175hk,300Nm,355Nm,
220 CDI W203 2001-03,105kW,143hk,131kW,178hk,315Nm,385Nm,
220 CDI W203 04-07,110kW,150hk,136kW,185hk,340Nm,410Nm,
220 CDI W204,110kW,170hk,151kW,205hk,400Nm,460Nm,
270 CDI W203,125kW,170hk,151kW,205hk,370Nm,470Nm,
320 CDI,165kW,224hk,198kW,270hk,510Nm,620Nm,
C30 CDI AMG,169kW,230hk,198kW,270hk,540Nm,620Nm,
 , ,, ,, , ,
CLK,Original ytelse,,tuning,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,tuning,
200 K 1.8L (04-09 ),120kW,163hk,134kW,183hk,240Nm,270Nm,
200 K 1.8L (04-09)*,120kW,163hk,149kW,210hk,240Nm,310Nm,
200 2.0L (97-04),100kW,136hk,112kW,152hk,195Nm,215Nm,
200 K 2.0L (97-04),120kW,163hk,134kW,183hk,230Nm,265Nm,
200 K 2.0L * (97-04),120kW,163hk,149kW,210hk,220Nm,300Nm,
230 K (96-00),142kW,193hk,156kW,212hk,280Nm,315Nm,
230 K (96-00)*,142kW,193hk,169kW,230hk,280Nm,340Nm,
230 K (00-04),144kW,197hk,159kW,217hk,280Nm,315Nm,
230 K (00-04)*,144kW,197hk,173kW,235hk,280Nm,340Nm,
320,159kW,217hk,173kW,235hk,245Nm,258Nm,
 , ,, ,, , ,
220 CDI C208,110kW,150hk,140kW,190hk,340Nm,410Nm,
270 CDI C208,125kW,170hk,151kW,205hk,370Nm,470Nm,
320 CDI C208,165kW,224hk,198kW,270hk,510Nm,620Nm,
 , ,, ,, , ,
CL / CLS,Original ytelse,,tuning,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,tuning,
600 W215,367kW,500hk,412kW,560hk,Nm,+100Nm,
600 W215,367kW,500hk,427kW,580hk,Nm,+150Nm,
320 CDI W219,165kW,224hk,198kW,270hk,510Nm,620Nm,
420 CDI W219,231kW,314hk,257kW,350hk,730Nm,800Nm,
 , ,, ,, , ,
E-klasse,Original ytelse,,tuning,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,tuning,
200 K 1.8L (07- ),115kW,156hk,140kW,191hk,230Nm,246Nm,
200 K 1.8L (07- )*,115kW,156hk,156kW,213hk,230Nm,310Nm,
200 K 1.8L (04-06 ),120kW,163hk,134kW,183hk,240Nm,270Nm,
200 K 1.8L (04-06)*,120kW,163hk,149kW,210hk,240Nm,310Nm,
200 K 1.8L W212 (08- ),135kW,184hk, , ,250Nm, ,
200 2.0L (97-04),100kW,136hk,112kW,152hk,195Nm,215Nm,
200 K 2.0L (97-04),120kW,163hk,134kW,183hk,230Nm,265Nm,
200 K 2.0L * (97-04),120kW,163hk,149kW,210hk,220Nm,300Nm,
230 K (96-00),142kW,193hk,156kW,212hk,280Nm,315Nm,
230 K (96-00)*,142kW,193hk,169kW,230hk,280Nm,340Nm,
230 K (00-04),144kW,197hk,159kW,217hk,280Nm,315Nm,
230 K (00-04)*,144kW,197hk,173kW,235hk,280Nm,340Nm,
320,159kW,217hk,173kW,235hk,245Nm,258Nm,
200 CDI W210 før 2002,75kW,102hk,110kW,150hk,235Nm,345Nm,
200 CDI W210 før 2002,85kW,115hk,107kW,145hk,250Nm,355Nm,
220 CDI W210 -1999,92kW,125hk,129kW,175hk,300Nm,355Nm,
220 CDI 00-02 W210,105kW,143hk,131kW,178hk,315Nm,385Nm,
270 CDI W210,125kW,170hk,151kW,205hk,370Nm,470Nm,
290 TD W210,95kW,129hk,114kW,155hk,300Nm,360Nm,
300 TD W210,130kW,177hk,150kW,204hk,330Nm,370Nm,
320 CDI W210,145kW,197hk,176kW,240hk,470Nm,560Nm,
200 CDI,90kW,122hk,121kW,165hk,270Nm,360Nm,
200 CDI 2003-06/06,100kW,136hk,120kW,170hk,340Nm,420Nm,
200 CDI 06/06-2008,100kW,136hk,120kW,170hk,360Nm,450Nm,
220 CDI 2003-07,110kW,150hk,140kW,190hk,340Nm,410Nm,
220 CDI 2007-09,125kW,170hk,151kW,205hk,400Nm,460Nm,
270 CDI,130kW,177hk,156kW,212hk,400Nm,480Nm,
280 CDI,130kW,177hk,160kW,217hk,425Nm,505Nm,
280 CDI,140kW,190hk,176kW,240hk,440Nm,530Nm,
320 CDI,150kW,204hk,184kW,250hk,500Nm,580Nm,
320 CDI,165kW,224hk,198kW,270hk,510Nm,620Nm,
400 CDI,191kW,260hk,228kW,310hk,560Nm,640Nm,
420 CDI,231kW,314hk,257kW,350hk,730Nm,800Nm,
200 CDI,100kW,136hk,120kW,170hk,360Nm,450Nm,
220 CDI,120kW,163hk,151kW,205hk,400Nm,480Nm,
220 CDI,125kW,170hk,151kW,205hk,400Nm,480Nm,
250 CDI,150kW,204hk,176kW,240hk,500Nm,570Nm,
 , ,, ,, , ,
GLK,Original ytelse,,tuning,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,tuning,
200 CDI 2013-,105kW,143hk,136kW,185hk,350Nm,420Nm,
220 CDI 2008-2012,125xkW,170hk,151kW,205hk,400Nm,485Nm,
220 CDI 2013-,120kW,163hk,151kW,205hk,400Nm,485Nm,
250 CDI 2008-2010,110kW,204hk,178kW,243hk,500Nm,583Nm,
250 CDI 2011-,110kW,204hk,178kW,243hk,500Nm,583Nm,
320 CDI 2008-2009,165kW,224hk,191kW,260hk,510Nm,600Nm,
350 CDI 2010-,165kW,231hk,191kW,260hk,540Nm,620Nm,
 , ,, ,, , ,
G / GL,Original ytelse,,tuning,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,tuning,
290 TD,88kW,120hk,110kW,150hk,280Nm,350Nm,
300 TD W460,130kW,177hk,150kW,204hk,330Nm,370Nm,
270 CDI,115kW,156hk,143kW,195hk,400Nm,480Nm,
280 CDI,140kW,190hk,176kW,240hk,440Nm,530Nm,
320 CDI X164 3.0L 2007-09,155kW,211hk,204kW,277hk,540Nm,605Nm,
320 CDI X164 3.0L 2007-09,165kW,224hk,204kW,277hk,510Nm,605Nm,
350 CDI X164 3.0L 2009-12,155kW,211hk,204kW,277hk,540Nm,605Nm,
350 CDI X164 3.0L 2009-10,165kW,224hk,204kW,277hk,510Nm,605Nm,
350 CDI X164 3.0L 2009-11,195kW,265hk,213kW,290hk,620Nm,680Nm,
400 CDI W463,184kW,250hk,213kW,290hk,560Nm,630Nm,
420 CDI X164 4.0L 2007-09,231kW,314hk,257kW,350hk,730Nm,800Nm,
450 CDI X164 4.0L 2009-10,225kW,306hk,260kW,354hk,700Nm,830Nm,
 , ,, ,, , ,
ML,Original ytelse,,tuning,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,tuning,
270 CDI W163,120kW,163hk,151kW,205hk,400Nm,480N,
280 CDI W164,140kW,190hk,176kW,240hk,440Nm,530Nm,
320 CDI W164,165kW,224hk,198kW,270hk,510Nm,620Nm,
400 CDI W163,191kW,260hk,228kW,310hk,560Nm,640Nm,
420 CDI W164,231kW,314hk,257kW,350hk,730Nm,800Nm,
 , ,, ,, , ,
R-klasse,Original ytelse,,tuning,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,tuning,
280 CDI W251,140kW,190hk,176kW,240hk,440Nm,530Nm,
320 CDI W251,165kW,224hk,198kW,270hk,510Nm,620Nm,
420 CDI,231kW,314hk,257kW,350hk,730Nm,800Nm,
 , ,, ,, , ,
S-klasse,Original ytelse,,tuning,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,tuning,
S280 W220 (99-00),150kW,204hk,168kW,228hk,270Nm,302Nm,
S320 W220 (98-02),165kW,225hk,185kW,252hk,315Nm,353Nm,
S600 5.8L V12,270kW,367hk,302kW,411hk,Nm,Nm,
300 TD W140,130kW,177hk,150kW,204hk,330Nm,370Nm,
320 CDI W220,145kW,197hk,169kW,230hk,470Nm,550Nm,
320 CDI W220,173kW,235hk,217kW,295hk,540Nm,640Nm,
400 CDI W220,184kW,250hk,213kW,290hk,560Nm,630Nm,
420 CDI,231kW,314hk,257kW,350hk,730Nm,800Nm,
 , ,, ,, , ,
SLK,Original ytelse,,tuning,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,tuning,
200 K 1.8L (07- ),115kW,156hk,140kW,191hk,230Nm,246Nm,
200 K 1.8L (07- )*,115kW,156hk,156kW,213hk,230Nm,310Nm,
200 K 1.8L (04-06 ),120kW,163hk,134kW,183hk,240Nm,270Nm,
200 K 1.8L (04-06)*,120kW,163hk,149kW,210hk,240Nm,310Nm,
200 K 1.8L (07- ),135kW,184hk,146kW,198hk,250Nm,280Nm,
200 K 1.8L (07- )*,135kW,184hk,162kW,220hk,250Nm,320Nm,
200 2.0L (97-04),100kW,136hk,112kW,152hk,195Nm,215Nm,
200 K 2.0L (97-04),120kW,163hk,134kW,183hk,230Nm,265Nm,
200 K 2.0L * (97-04),120kW,163hk,149kW,210hk,220Nm,300Nm,
230 K (96-00),142kW,193hk,156kW,212hk,280Nm,315Nm,
230 K (96-00)*,142kW,193hk,169kW,230hk,280Nm,340Nm,
230 K (00-04),144kW,197hk,159kW,217hk,280Nm,315Nm,
230 K (00-04)*,144kW,197hk,173kW,235hk,280Nm,340Nm,
320,159kW,217hk,173kW,235hk,245Nm,258Nm,
350,177kW,241hk,191kW,260hk,Nm,+28Nm,
* Inklusive omgiring av kompressor. Beregn henting av bilen dagen etter.,,,,,,,
 , ,, ,, , ,
Sprinter,Original ytelse,,tuning,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,tuning,
Oppheving av fartssperre, , , , , , ,
208cdi / 308cdi,60kW,82hk,92kW,125hk,200Nm,255Nm,
210cdi / 310cdi,85kW,115hk,120kW,163hk,250Nm,355Nm,
211cdi / 311cdi,80kW,109hk,110kW,150hk,270Nm,350Nm,
212cdi / 312cdi,105kW,143hk,131kW,178hk,315Nm,385Nm,
213 / 313 / 413cdi,95kW,129hk,114kW,155hk,300Nm,360Nm,
"215 / 315 / 515cdi (2,2L)",110kW,150hk,132kW,180hk,330Nm,400Nm,
216 / 316 / 416cdi,115kW,156hk,138kW,187hk,330Nm,410Nm,
216 / 316 / 416cdi,120kW,163hk,143kW,195hk,360Nm,440Nm,
218 / 318 / 518cdi (3.0L),135kW,184hk,162kW,220hk,400Nm,460Nm,
219 / 319 / 519cdi (3.0L),140kW,190hk,169kW,230hk,440Nm,500Nm,
 , ,, ,, , ,
Vito / Viano / V-klasse,Original ytelse,,tuning,,Dreiemoment,,
(Viano: 220cdi / 320cdi),kW,hk,kW,hk,originalt,tuning,
108 cdi,60kW,82hk,85kW,115hk,200Nm,265Nm,
109 cdi,65kW,88hk,88kW,120hk,220Nm,290Nm,
110 cdi / 200cdi før 2010,75kW,102hk,110kW,150hk,250Nm,320Nm,
110 cdi fra 2010,70kW,95hk,110kW,150hk,250Nm,320Nm,
111 cdi før 2010,80kW,109hk,110kW,150hk,270Nm,350Nm,
111 cdi fra 2010,85kW,116hk,118kW,160hk,290Nm,370Nm,
112 cdi /220cdi,90kW,122hk,118kW,160hk,300Nm,375Nm,
113 cdi / 220cdi,100kW,136hk,140kW,191hk,310Nm,403Nm,
115 cdi før 2010,110kW,150hk,132kW,180hk,330Nm,390Nm,
115 cdi fra 2010,118kW,160hk,140kW,190hk,330Nm,4000Nm,
116 cdi,120kW,163hk,151kW,205hk,360Nm,440Nm,
120 cdi V6,150kW,204hk,176kW,240hk,440Nm,540Nm,
122 cdi V6,165kW,224hk,207kW,282hk,440Nm,570Nm,
,,,,,,,
,,,,,,,
Mini,bilmerke,,,,,,
Mini One 1.4L 2010...,55kW,75PS,77kW,105PS,120Nm,156Nm,
Mini One 1.4L 2010...,70kW,95PS,77kW,105PS,140Nm,156Nm,
Mini One bensin før 2010,66kW,90PS,92kW,115PS,140Nm,165Nm,
Cooper,85kW,115PS,92kW,130PS,149Nm,169Nm,
Cooper (07-..),88kW,120PS,99kW,135PS,160Nm,184Nm,
"Cooper S kompressor
Kun datatuning",120Kw,163hk,135kW,184hk,210Nm,233Nm,
"Cooper S kompressor (05-..)
Kun datatuning",125Kw,170hk,140kW,191hk,220Nm,243Nm,
Cooper S turbo (06-..),128kW,175hk,154kW,210hk,240Nm,311Nm,
Cooper S turbo (06-..),135kW,184hk,158kW,215hk,260Nm,340Nm,
Mini One D 1.4 (03-..),55kW,75PS,70kW,95PS,180Nm,220Nm,
Mini One D 1.4 (05-..),65kW,88PS,79kW,108PS,190Nm,230Nm,
Mini Cooper 1.6D (06-..),81kW,110PS,105kW,143PS,240Nm,310Nm,
Mini Cooper 2.0D,105kW,143PS,136kW,185PS,305Nm,405Nm,
,,,,,,,
,,,,,,,
Mitsubishi,bilmerke,,,,,,
Carisma,Ytelse,,Trimming,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,tuning,
1.9 DI-D,75kW,102hk,95kW,129hk,215Nm,250Nm,
1.9 DI-D,85kW,115hk,105kW,143hk,270Nm,310Nm,
 , ,, ,, , ,
Colt,Ytelse,,Trimming,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,tuning,
1.9 DI-D,70kW,95hk,88kW,120hk,210Nm,262Nm,
 , ,, ,, , ,
Lancer,Ytelse,,Trimming,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,tuning,
2.0 DI-D,103kW,140hk,132kW,180hk,310Nm,390Nm,
 , ,, ,, , ,
Space Star,Ytelse,,Trimming,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,tuning,
1.9 DI-D,85kW,115hk,105kW,143hk,270Nm,310Nm,
1.9 DI-D,85kW,115hk,105kW,143hk,270Nm,310Nm,
 , ,, ,, , ,
Outlander,Ytelse,,Trimming,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,tuning,
2.0 DI-D,103kW,140hk,132kW,180hk,310Nm,390Nm,
2.2 DI-D,115kW,156hk,140kW,190hk,380Nm,450Nm,
 , ,, ,, , ,
Pajero,Ytelse,,Trimming,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,tuning,
* 2.5 TD,85kW,115hk,105kW,143hk,240Nm,297Nm,
* 2.5 TD,98kW,133hk,118kW,163hk,280Nm,330Nm,
2.5 Di-D,100kW,136hk,125kW,170hk,314Nm,375Nm,
2.5 Di-D,131kW,178hk,147kW,200hk,400Nm,440Nm,
* 3.2 Di-D,118kW,160hk,143kW,195hk,373Nm,425Nm,
3.2 Di-D (2007-..),118kW,160hk,143kW,195hk,381Nm,425Nm,
* 3.2 Di-D,121kW,165hk,14kW,198hk,373Nm,435Nm,
3.2 Di-D (2007-..),125kW,170hk,148kW,201hk,373Nm,425Nm,
3.2 Di-D,147kW,200hk,169kW,230hk,441Nm,500Nm,
,,,,,,,
Nissan,bilmerke,,,,,,
Almera,Ytelse,,Trimming,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,tuning,
1.5dCi,63 kW,86 hk,78 kW,106 hk,200 Nm,242 Nm,
1.5dCi,50 kW,68 hk,65 kW,89 hk,160 Nm,192 Nm,
"2,2dCi",80kW,110hk,103kW,140hk,230Nm,295Nm,
 , ,, ,, , ,
Micra / Note,Ytelse,,Trimming,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,tuning,
1.5dCi,48 kW,65 hk,60 kW,82 hk,Nm,+40 Nm,
1.5dCi,50 kW,68 hk,65 kW,89 hk,160 Nm,192 Nm,
1.5dCi,63 kW,86 hk,78 kW,106 hk,200 Nm,242 Nm,
 , ,, ,, , ,
Navara,Ytelse,,Trimming,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,tuning,
2.5Di 2001-04,98 kW,133 hk,123 kW,167 hk,304 Nm,368 Nm,
2.5 dCi,128 kW,174 hk,154 kW,210 hk,403 Nm,470 Nm,
 , ,, ,, , ,
Pathfinder,Ytelse,,Trimming,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,tuning,
2.5 dCi,128 kW,174 hk,154 kW,210 hk,403 Nm,470 Nm,
 , ,, ,, , ,
Patrol,Ytelse,,Trimming,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,tuning,
3.0Di,116 kW,158 hk,138 kW,187 hk,323 Nm,403 Nm,
 , ,, ,, , ,
Primastar,Ytelse,,Trimming,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,tuning,
1.9 dCi,60kW,81hk,78kW,106hk,190Nm,240Nm,
1.9 dCi,74kW,100hk,96kW,130hk,240Nm,300Nm,
 , ,, ,, , ,
Primera III,Ytelse,,Trimming,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,tuning,
1.9 dCi,60kW,81hk,81kW,110hk, , ,
1.9 dCi,74kW,100hk,96kW,130hk, , ,
1.9 dCi,88kW,120hk,110kW,150hk,270Nm,320Nm,
 , ,, ,, , ,
Terrano II,Ytelse,,Trimming,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,tuning,
2.7DCi, ,, ,, , ,
 , ,, ,, , ,
Qashqai,Ytelse,,Trimming,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,tuning,
1.5Dci,78kW,106hk,92kW,125hk,240Nm,300Nm,
2.0Dci,110kW,150hk,132kW,180hk,320Nm,400Nm,
 , ,, ,, , ,
X-Trail,Ytelse,,Trimming,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,tuning,
2.0Dci 2007-,110kW,150hk,135kW,183hk,320Nm,400Nm,
2.0Dci 2007-,127kW,173hk,156kW,212hk,380Nm,453Nm,
2.2Dci,100kW,136hk,124kW,168hk,314Nm,384Nm,
,,,,,,,
Opel,bilmerke,,,,,,
Agila,Ytelse,,Trimming,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,tuning,
1.0i 12V (00-04),43kW,58hk,49kW,67hk,85Nm,100Nm,
1.0i 12V (04-..),44kW,60hk,51kW,69hk,88Nm,103Nm,
1.2i 16V (99-04),55kW,75hk,65Nm,88hk,110Nm,130Nm,
1.2i 16V (05-..),55kW,75hk,65Nm,88hk,110Nm,130Nm,
1.3 CDTI (04-...) uten / med partikkelfilter,51kW,70hk,70kW,95hk,170Nm,220Nm,
 , ,, ,, , ,
Astra,Ytelse,,Trimming,,Dreiemoment,,
(modell G / H),kW,hk,kW,hk,originalt,tuning,
G 1.8 16V (01-02),85kW,116hk,96kW,130hk,179Nm,200Nm,
G 1.8 16V (01-04),92kW,125hk,103kW,140hk,170Nm,190Nm,
G 2.0 16V (98-00),100kW,136hk,112kW,152hk,188Nm,210Nm,
G 2.0 16V (00-00),118kW,160hk,132kW,180hk,188Nm,210Nm,
G 2.2 16V (01-04),108kW,147hk,121kW,165hk,203Nm,227Nm,
G 2.0 Turbo (01-04),141kW,192hk,169kW,230hk,250Nm,310Nm,
H 1.8i,92kW,125hk,103kW,140hk,170Nm,190Nm,
H 2.0 Turbo,125kW,170hk,154kW,210hk,250Nm,320Nm,
H 2.0 Turbo,147kW,200hk,169kW,230hk,262Nm,322Nm,
G 1.7 DT(98-00),50kW,68hk,63kW,85hk,132Nm,182Nm,
G 1.7 DT (00-04),55kW,75hk,66kW,90hk,165Nm,210Nm,
G 1.7 CDTI (03-..),59kW,80hk,81kW,110hk,170Nm,230Nm,
G 2.0 DI 16V (98-04),60kW,82hk,79kW,107hk,185Nm,235Nm,
G 2.0 DTI 16V (00-04),74kW,100hk,91kW,124hk,230Nm,270Nm,
G 2.2 DTI 16V (03-05),92kW,125hk,110kW,150hk,280Nm,340Nm,
H 1.3 CDTI uten / med partikkelfilter,66kW,90hk,85kW,115hk,200Nm,250Nm,
H 1.7 DT (04-..),59kW,80hk,81kW,110hk,170Nm,230Nm,
H 1.7 DTI (04-..),74kW,100hk,96kW,130hk,240Nm,300Nm,
H 1.9 CDTI,74kW,100hk,96kW,130hk,260Nm,320Nm,
H 1.9 CDTI,88kW,120hk,114kW,155hk,280Nm,350Nm,
H 1.9 CDTI,110kW,150hk,136kW,185hk,320Nm,390Nm,
 , ,, ,, , ,
Calibra,Ytelse,,Trimming,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,tuning,
2.0i Turbo (92-97),150kW,204hk,183kW,249hk,280Nm,350Nm,
 , ,, ,, , ,
Combo C,Ytelse,,Trimming,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,tuning,
1.3 CDTI (05-..) uten / med partikkelfilter,51kW,70hk,70kW,95hk,170Nm,220Nm,
1.7CDTI (05-..),74kW,100hk,95kW,130hk,240Nm,300Nm,
1.7 DTI (02-06),48kW,65hk,-,-,130Nm,-,
1.7 DI (02-06),55kW,75hk,-,-,132Nm,-,
 , ,, ,, , ,
Corsa,Ytelse,,Trimming,,Dreiemoment,,
(modell B / C),kW,hk,kW,hk,originalt,tuning,
B 1.0i 12V (97-00),40kW,55hk,45kW,62hk,82Nm,92Nm,
B 1.2i 16V (98-00),48kW,65hk,54Nm,73hk,110Nm,130Nm,
C 1.0i 12V (01-..),43kW,58hk,49kW,67hk,85Nm,100Nm,
C 1.0i 12V (04-..),44kW,60hk,51kW,69hk,88Nm,103Nm,
C 1.2i 16V (01-..),55kW,75hk,65Nm,88hk,110Nm,130Nm,
C 1.2i 16V (05-..),55kW,75hk,65Nm,88hk,110Nm,130Nm,
C 1.8 16V (01-04),92kW,125hk,103kW,140hk,170Nm,190Nm,
C 1.6 turbo,kW,150hk,kW,hk,Nm,Nm,
C 1.3 CDTI (04-..)uten / med partikkelfilter,51kW,70hk,70kW,95hk,170Nm,220Nm,
C 1.7 DTI (02-06),48kW,65hk,-,-,130Nm,-,
C 1.7 DI (01-06),55kW,75hk,-,-,132Nm,-,
C 1.7 CDTI (04-..),74kW,100hk,95kW,130hk,240Nm,300Nm,
 , ,, ,, , ,
Frontera B,Ytelse,,Trimming,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,tuning,
2.2 DTI 16V (99-00),85kW,115hk,103kW,140hk,260Nm,330Nm,
2.2 DTI 16V (01-..),88kW,120hk,110kW,150hk,280Nm,350Nm,
2.5 TDS,85kW,115hk,107kW,145hk,260Nm,315Nm,
 , ,, ,, , ,
Insignia,Ytelse,,Trimming,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,tuning,
1.6,685W,115hk,96kW,130hk,155Nm,174Nm,
1.8,103kW,140hk,115kW,157hk,175Nm,196Nm,
1.6 turbo,132W,180hk,150kW,204hk,230Nm,265Nm,
2.0 turbo,162kW,220hk,190kW,258hk,350Nm,410Nm,
2.8 turbo,191kW,260hk,217kW,295hk,350Nm,415Nm,
2.0 CDTI,81kW,110hk,95kW,130hk,260Nm,306Nm,
2.0 CDTI,96kW,130hk,113kW,153hk,300Nm,355Nm,
2.0 CDTI,118kW,160hk,138kW,188hk,350Nm,413Nm,
 , ,, ,, , ,
Meriva,Ytelse,,Trimming,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,tuning,
1.4i (04-...),66kW,90hk,70kW,95hk,125Nm,140Nm,
1.8 16V (01-04),92kW,125hk,103kW,140hk,170Nm,190Nm,
1.3 CDTI (05-..) uten / med partikkelfilter,51kW,70hk,70kW,95hk,170Nm,220Nm,
1.7 DTI (04-06),48kW,65hk,-,-,130Nm,-,
1.7 DI (03-06),55kW,75hk,-,-,132Nm,-,
1.7 CDTI (04-..),74kW,100hk,95kW,130hk,240Nm,300Nm,
 , ,, ,, , ,
Movano II,Ytelse,,Trimming,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,tuning,
1.9 CDTI (04-..),60kW,82hk,82kW,112hk,260Nm,310Nm,
2.2 CDTI (04-..),66kW,90hk,88kW,120hk,260Nm,310Nm,
